Date,Subscription source,Subscribers
2021-09-04,Subscriptions channel list,0
2021-09-05,Subscriptions channel list,0
2021-09-06,Subscriptions channel list,0
2021-09-07,Subscriptions channel list,0
2021-09-08,Subscriptions channel list,0
2021-09-09,Subscriptions channel list,0
2021-09-10,Subscriptions channel list,0
2021-09-11,Subscriptions channel list,0
2021-09-12,Subscriptions channel list,0
2021-09-13,Subscriptions channel list,0
2021-09-14,Subscriptions channel list,0
2021-09-15,Subscriptions channel list,0
2021-09-16,Subscriptions channel list,0
2021-09-17,Subscriptions channel list,0
2021-09-18,Subscriptions channel list,0
2021-09-19,Subscriptions channel list,0
2021-09-20,Subscriptions channel list,0
2021-09-21,Subscriptions channel list,0
2021-09-22,Subscriptions channel list,0
2021-09-23,Subscriptions channel list,0
2021-09-24,Subscriptions channel list,0
2021-09-25,Subscriptions channel list,0
2021-09-26,Subscriptions channel list,0
2021-09-27,Subscriptions channel list,0
2021-09-28,Subscriptions channel list,0
2021-09-29,Subscriptions channel list,0
2021-09-30,Subscriptions channel list,0
2021-10-01,Subscriptions channel list,0
2021-10-02,Subscriptions channel list,0
2021-10-03,Subscriptions channel list,0
2021-10-04,Subscriptions channel list,0
2021-10-05,Subscriptions channel list,0
2021-10-06,Subscriptions channel list,0
2021-10-07,Subscriptions channel list,0
2021-10-08,Subscriptions channel list,0
2021-10-09,Subscriptions channel list,0
2021-10-10,Subscriptions channel list,0
2021-10-11,Subscriptions channel list,0
2021-10-12,Subscriptions channel list,0
2021-10-13,Subscriptions channel list,0
2021-10-14,Subscriptions channel list,0
2021-10-15,Subscriptions channel list,0
2021-10-16,Subscriptions channel list,0
2021-10-17,Subscriptions channel list,0
2021-10-18,Subscriptions channel list,0
2021-10-19,Subscriptions channel list,0
2021-10-20,Subscriptions channel list,0
2021-10-21,Subscriptions channel list,0
2021-10-22,Subscriptions channel list,0
2021-10-23,Subscriptions channel list,0
2021-10-24,Subscriptions channel list,0
2021-10-25,Subscriptions channel list,0
2021-10-26,Subscriptions channel list,0
2021-10-27,Subscriptions channel list,0
2021-10-28,Subscriptions channel list,0
2021-10-29,Subscriptions channel list,0
2021-10-30,Subscriptions channel list,0
2021-10-31,Subscriptions channel list,0
2021-11-01,Subscriptions channel list,0
2021-11-02,Subscriptions channel list,0
2021-11-03,Subscriptions channel list,0
2021-11-04,Subscriptions channel list,0
2021-11-05,Subscriptions channel list,0
2021-11-06,Subscriptions channel list,0
2021-11-07,Subscriptions channel list,0
2021-11-08,Subscriptions channel list,0
2021-11-09,Subscriptions channel list,0
2021-11-10,Subscriptions channel list,0
2021-11-11,Subscriptions channel list,0
2021-11-12,Subscriptions channel list,0
2021-11-13,Subscriptions channel list,0
2021-11-14,Subscriptions channel list,0
2021-11-15,Subscriptions channel list,0
2021-11-16,Subscriptions channel list,0
2021-11-17,Subscriptions channel list,0
2021-11-18,Subscriptions channel list,0
2021-11-19,Subscriptions channel list,0
2021-11-20,Subscriptions channel list,0
2021-11-21,Subscriptions channel list,0
2021-11-22,Subscriptions channel list,0
2021-11-23,Subscriptions channel list,0
2021-11-24,Subscriptions channel list,0
2021-11-25,Subscriptions channel list,0
2021-11-26,Subscriptions channel list,0
2021-11-27,Subscriptions channel list,0
2021-11-28,Subscriptions channel list,0
2021-11-29,Subscriptions channel list,0
2021-11-30,Subscriptions channel list,0
2021-12-01,Subscriptions channel list,0
2021-12-02,Subscriptions channel list,0
2021-12-03,Subscriptions channel list,0
2021-12-04,Subscriptions channel list,0
2021-12-05,Subscriptions channel list,0
2021-12-06,Subscriptions channel list,0
2021-12-07,Subscriptions channel list,0
2021-12-08,Subscriptions channel list,0
2021-12-09,Subscriptions channel list,0
2021-12-10,Subscriptions channel list,0
2021-12-11,Subscriptions channel list,0
2021-12-12,Subscriptions channel list,0
2021-12-13,Subscriptions channel list,0
2021-12-14,Subscriptions channel list,0
2021-12-15,Subscriptions channel list,0
2021-12-16,Subscriptions channel list,0
2021-12-17,Subscriptions channel list,0
2021-12-18,Subscriptions channel list,0
2021-12-19,Subscriptions channel list,0
2021-12-20,Subscriptions channel list,0
2021-12-21,Subscriptions channel list,0
2021-12-22,Subscriptions channel list,0
2021-12-23,Subscriptions channel list,0
2021-12-24,Subscriptions channel list,0
2021-12-25,Subscriptions channel list,0
2021-12-26,Subscriptions channel list,0
2021-12-27,Subscriptions channel list,0
2021-12-28,Subscriptions channel list,0
2021-12-29,Subscriptions channel list,0
2021-12-30,Subscriptions channel list,0
2021-12-31,Subscriptions channel list,0
2022-01-01,Subscriptions channel list,0
2022-01-02,Subscriptions channel list,0
2022-01-03,Subscriptions channel list,0
2022-01-04,Subscriptions channel list,0
2022-01-05,Subscriptions channel list,0
2022-01-06,Subscriptions channel list,0
2022-01-07,Subscriptions channel list,0
2022-01-08,Subscriptions channel list,0
2022-01-09,Subscriptions channel list,0
2022-01-10,Subscriptions channel list,0
2022-01-11,Subscriptions channel list,0
2022-01-12,Subscriptions channel list,0
2022-01-13,Subscriptions channel list,0
2022-01-14,Subscriptions channel list,0
2022-01-15,Subscriptions channel list,0
2022-01-16,Subscriptions channel list,0
2022-01-17,Subscriptions channel list,0
2022-01-18,Subscriptions channel list,0
2022-01-19,Subscriptions channel list,0
2022-01-20,Subscriptions channel list,0
2022-01-21,Subscriptions channel list,0
2022-01-22,Subscriptions channel list,0
2022-01-23,Subscriptions channel list,0
2022-01-24,Subscriptions channel list,0
2022-01-25,Subscriptions channel list,0
2022-01-26,Subscriptions channel list,0
2022-01-27,Subscriptions channel list,0
2022-01-28,Subscriptions channel list,0
2022-01-29,Subscriptions channel list,0
2022-01-30,Subscriptions channel list,0
2022-01-31,Subscriptions channel list,0
2022-02-01,Subscriptions channel list,0
2022-02-02,Subscriptions channel list,0
2022-02-03,Subscriptions channel list,0
2022-02-04,Subscriptions channel list,0
2022-02-05,Subscriptions channel list,0
2022-02-06,Subscriptions channel list,0
2022-02-07,Subscriptions channel list,0
2022-02-08,Subscriptions channel list,0
2022-02-09,Subscriptions channel list,0
2022-02-10,Subscriptions channel list,0
2022-02-11,Subscriptions channel list,0
2022-02-12,Subscriptions channel list,0
2022-02-13,Subscriptions channel list,0
2022-02-14,Subscriptions channel list,0
2022-02-15,Subscriptions channel list,0
2022-02-16,Subscriptions channel list,0
2022-02-17,Subscriptions channel list,0
2022-02-18,Subscriptions channel list,0
2022-02-19,Subscriptions channel list,0
2022-02-20,Subscriptions channel list,0
2022-02-21,Subscriptions channel list,0
2022-02-22,Subscriptions channel list,0
2022-02-23,Subscriptions channel list,0
2022-02-24,Subscriptions channel list,0
2022-02-25,Subscriptions channel list,0
2022-02-26,Subscriptions channel list,0
2022-02-27,Subscriptions channel list,0
2022-02-28,Subscriptions channel list,0
2022-03-01,Subscriptions channel list,0
2022-03-02,Subscriptions channel list,0
2022-03-03,Subscriptions channel list,0
2022-03-04,Subscriptions channel list,0
2022-03-05,Subscriptions channel list,0
2022-03-06,Subscriptions channel list,0
2022-03-07,Subscriptions channel list,0
2022-03-08,Subscriptions channel list,0
2022-03-09,Subscriptions channel list,0
2022-03-10,Subscriptions channel list,0
2022-03-11,Subscriptions channel list,0
2022-03-12,Subscriptions channel list,0
2022-03-13,Subscriptions channel list,0
2022-03-14,Subscriptions channel list,0
2022-03-15,Subscriptions channel list,0
2022-03-16,Subscriptions channel list,0
2022-03-17,Subscriptions channel list,0
2022-03-18,Subscriptions channel list,0
2022-03-19,Subscriptions channel list,0
2022-03-20,Subscriptions channel list,0
2022-03-21,Subscriptions channel list,0
2022-03-22,Subscriptions channel list,0
2022-03-23,Subscriptions channel list,0
2022-03-24,Subscriptions channel list,0
2022-03-25,Subscriptions channel list,0
2022-03-26,Subscriptions channel list,0
2022-03-27,Subscriptions channel list,0
2022-03-28,Subscriptions channel list,0
2022-03-29,Subscriptions channel list,0
2022-03-30,Subscriptions channel list,0
2022-03-31,Subscriptions channel list,0
2022-04-01,Subscriptions channel list,0
2022-04-02,Subscriptions channel list,0
2022-04-03,Subscriptions channel list,0
2022-04-04,Subscriptions channel list,0
2022-04-05,Subscriptions channel list,0
2022-04-06,Subscriptions channel list,0
2022-04-07,Subscriptions channel list,0
2022-04-08,Subscriptions channel list,0
2022-04-09,Subscriptions channel list,0
2022-04-10,Subscriptions channel list,0
2022-04-11,Subscriptions channel list,0
2022-04-12,Subscriptions channel list,0
2022-04-13,Subscriptions channel list,0
2022-04-14,Subscriptions channel list,0
2022-04-15,Subscriptions channel list,0
2022-04-16,Subscriptions channel list,0
2022-04-17,Subscriptions channel list,0
2022-04-18,Subscriptions channel list,0
2022-04-19,Subscriptions channel list,0
2022-04-20,Subscriptions channel list,0
2022-04-21,Subscriptions channel list,0
2022-04-22,Subscriptions channel list,0
2022-04-23,Subscriptions channel list,0
2022-04-24,Subscriptions channel list,0
2022-04-25,Subscriptions channel list,0
2022-04-26,Subscriptions channel list,0
2022-04-27,Subscriptions channel list,0
2022-04-28,Subscriptions channel list,0
2022-04-29,Subscriptions channel list,0
2022-04-30,Subscriptions channel list,0
2022-05-01,Subscriptions channel list,0
2022-05-02,Subscriptions channel list,0
2022-05-03,Subscriptions channel list,0
2022-05-04,Subscriptions channel list,0
2022-05-05,Subscriptions channel list,0
2022-05-06,Subscriptions channel list,0
2022-05-07,Subscriptions channel list,0
2022-05-08,Subscriptions channel list,0
2022-05-09,Subscriptions channel list,0
2022-05-10,Subscriptions channel list,0
2022-05-11,Subscriptions channel list,0
2022-05-12,Subscriptions channel list,0
2022-05-13,Subscriptions channel list,0
2022-05-14,Subscriptions channel list,0
2022-05-15,Subscriptions channel list,0
2022-05-16,Subscriptions channel list,0
2022-05-17,Subscriptions channel list,0
2022-05-18,Subscriptions channel list,0
2022-05-19,Subscriptions channel list,0
2022-05-20,Subscriptions channel list,0
2022-05-21,Subscriptions channel list,0
2022-05-22,Subscriptions channel list,0
2022-05-23,Subscriptions channel list,0
2022-05-24,Subscriptions channel list,0
2022-05-25,Subscriptions channel list,0
2022-05-26,Subscriptions channel list,0
2022-05-27,Subscriptions channel list,0
2022-05-28,Subscriptions channel list,0
2022-05-29,Subscriptions channel list,-1
2022-05-30,Subscriptions channel list,0
2022-05-31,Subscriptions channel list,0
2022-06-01,Subscriptions channel list,0
2022-06-02,Subscriptions channel list,0
2022-06-03,Subscriptions channel list,0
2022-06-04,Subscriptions channel list,0
2022-06-05,Subscriptions channel list,0
2022-06-06,Subscriptions channel list,0
2022-06-07,Subscriptions channel list,0
2022-06-08,Subscriptions channel list,0
2022-06-09,Subscriptions channel list,0
2022-06-10,Subscriptions channel list,0
2022-06-11,Subscriptions channel list,0
2022-06-12,Subscriptions channel list,0
2022-06-13,Subscriptions channel list,0
2022-06-14,Subscriptions channel list,0
2022-06-15,Subscriptions channel list,0
2022-06-16,Subscriptions channel list,0
2022-06-17,Subscriptions channel list,0
2022-06-18,Subscriptions channel list,0
2022-06-19,Subscriptions channel list,0
2022-06-20,Subscriptions channel list,0
2022-06-21,Subscriptions channel list,0
2022-06-22,Subscriptions channel list,0
2022-06-23,Subscriptions channel list,0
2022-06-24,Subscriptions channel list,0
2022-06-25,Subscriptions channel list,0
2022-06-26,Subscriptions channel list,0
2022-06-27,Subscriptions channel list,0
2022-06-28,Subscriptions channel list,0
2022-06-29,Subscriptions channel list,0
2022-06-30,Subscriptions channel list,0
2022-07-01,Subscriptions channel list,0
2022-07-02,Subscriptions channel list,0
2022-07-03,Subscriptions channel list,0
2022-07-04,Subscriptions channel list,0
2022-07-05,Subscriptions channel list,0
2022-07-06,Subscriptions channel list,0
2022-07-07,Subscriptions channel list,0
2022-07-08,Subscriptions channel list,0
2022-07-09,Subscriptions channel list,0
2022-07-10,Subscriptions channel list,0
2022-07-11,Subscriptions channel list,0
2022-07-12,Subscriptions channel list,0
2022-07-13,Subscriptions channel list,0
2022-07-14,Subscriptions channel list,0
2022-07-15,Subscriptions channel list,0
2022-07-16,Subscriptions channel list,0
2022-07-17,Subscriptions channel list,0
2022-07-18,Subscriptions channel list,0
2022-07-19,Subscriptions channel list,0
2022-07-20,Subscriptions channel list,0
2022-07-21,Subscriptions channel list,0
2022-07-22,Subscriptions channel list,0
2022-07-23,Subscriptions channel list,0
2022-07-24,Subscriptions channel list,0
2022-07-25,Subscriptions channel list,0
2022-07-26,Subscriptions channel list,0
2022-07-27,Subscriptions channel list,0
2022-07-28,Subscriptions channel list,0
2022-07-29,Subscriptions channel list,0
2022-07-30,Subscriptions channel list,0
2022-07-31,Subscriptions channel list,0
2022-08-01,Subscriptions channel list,0
2022-08-02,Subscriptions channel list,0
2022-08-03,Subscriptions channel list,0
2022-08-04,Subscriptions channel list,0
2022-08-05,Subscriptions channel list,0
2022-08-06,Subscriptions channel list,0
2022-08-07,Subscriptions channel list,0
2022-08-08,Subscriptions channel list,0
2022-08-09,Subscriptions channel list,0
2022-08-10,Subscriptions channel list,0
2022-08-11,Subscriptions channel list,0
2022-08-12,Subscriptions channel list,0
2022-08-13,Subscriptions channel list,0
2022-08-14,Subscriptions channel list,0
2022-08-15,Subscriptions channel list,0
2022-08-16,Subscriptions channel list,0
2022-08-17,Subscriptions channel list,0
2022-08-18,Subscriptions channel list,0
2022-08-19,Subscriptions channel list,0
2022-08-20,Subscriptions channel list,0
2022-08-21,Subscriptions channel list,0
2022-08-22,Subscriptions channel list,0
2022-08-23,Subscriptions channel list,0
2022-08-24,Subscriptions channel list,0
2022-08-25,Subscriptions channel list,0
2022-08-26,Subscriptions channel list,0
2022-08-27,Subscriptions channel list,0
2022-08-28,Subscriptions channel list,0
2022-08-29,Subscriptions channel list,0
2022-08-30,Subscriptions channel list,0
2022-08-31,Subscriptions channel list,0
2022-09-01,Subscriptions channel list,0
2022-09-02,Subscriptions channel list,0
2022-09-03,Subscriptions channel list,0
2022-09-04,Subscriptions channel list,0
2022-09-05,Subscriptions channel list,0
2022-09-06,Subscriptions channel list,0
2022-09-07,Subscriptions channel list,0
2022-09-08,Subscriptions channel list,0
2022-09-09,Subscriptions channel list,0
2022-09-10,Subscriptions channel list,0
2022-09-11,Subscriptions channel list,0
2022-09-12,Subscriptions channel list,0
2022-09-13,Subscriptions channel list,0
2022-09-14,Subscriptions channel list,0
2022-09-15,Subscriptions channel list,0
2022-09-16,Subscriptions channel list,0
2022-09-17,Subscriptions channel list,0
2022-09-18,Subscriptions channel list,0
2022-09-19,Subscriptions channel list,0
2022-09-20,Subscriptions channel list,0
2022-09-21,Subscriptions channel list,0
2022-09-22,Subscriptions channel list,0
2022-09-23,Subscriptions channel list,0
2022-09-24,Subscriptions channel list,0
2022-09-25,Subscriptions channel list,0
2022-09-26,Subscriptions channel list,0
2022-09-27,Subscriptions channel list,0
2022-09-28,Subscriptions channel list,0
2022-09-29,Subscriptions channel list,0
2022-09-30,Subscriptions channel list,0
2022-10-01,Subscriptions channel list,0
2022-10-02,Subscriptions channel list,0
2022-10-03,Subscriptions channel list,0
2022-10-04,Subscriptions channel list,0
2022-10-05,Subscriptions channel list,0
2022-10-06,Subscriptions channel list,0
2022-10-07,Subscriptions channel list,0
2022-10-08,Subscriptions channel list,0
2022-10-09,Subscriptions channel list,0
2022-10-10,Subscriptions channel list,0
2022-10-11,Subscriptions channel list,0
2022-10-12,Subscriptions channel list,0
2022-10-13,Subscriptions channel list,0
2022-10-14,Subscriptions channel list,0
2022-10-15,Subscriptions channel list,0
2022-10-16,Subscriptions channel list,0
2022-10-17,Subscriptions channel list,0
2022-10-18,Subscriptions channel list,0
2022-10-19,Subscriptions channel list,0
2022-10-20,Subscriptions channel list,0
2022-10-21,Subscriptions channel list,0
2022-10-22,Subscriptions channel list,0
2022-10-23,Subscriptions channel list,0
2022-10-24,Subscriptions channel list,0
2022-10-25,Subscriptions channel list,0
2022-10-26,Subscriptions channel list,0
2022-10-27,Subscriptions channel list,0
2022-10-28,Subscriptions channel list,0
2022-10-29,Subscriptions channel list,0
2022-10-30,Subscriptions channel list,0
2022-10-31,Subscriptions channel list,0
2022-11-01,Subscriptions channel list,0
2022-11-02,Subscriptions channel list,0
2022-11-03,Subscriptions channel list,0
2022-11-04,Subscriptions channel list,0
2022-11-05,Subscriptions channel list,0
2022-11-06,Subscriptions channel list,0
2022-11-07,Subscriptions channel list,0
2022-11-08,Subscriptions channel list,0
2022-11-09,Subscriptions channel list,0
2022-11-10,Subscriptions channel list,0
2022-11-11,Subscriptions channel list,0
2022-11-12,Subscriptions channel list,0
2022-11-13,Subscriptions channel list,0
2022-11-14,Subscriptions channel list,0
