Date,Sharing service,Shares
2022-12-30,LinkedIn,0
2022-12-31,LinkedIn,0
2023-01-01,LinkedIn,0
2023-01-02,LinkedIn,0
2023-01-03,LinkedIn,0
2023-01-04,LinkedIn,0
2023-01-05,LinkedIn,0
2023-01-06,LinkedIn,0
2023-01-07,LinkedIn,0
2023-01-08,LinkedIn,0
2023-01-09,LinkedIn,0
2023-01-10,LinkedIn,0
2023-01-11,LinkedIn,0
2023-01-12,LinkedIn,0
2023-01-13,LinkedIn,0
2023-01-14,LinkedIn,0
2023-01-15,LinkedIn,0
2023-01-16,LinkedIn,0
2023-01-17,LinkedIn,0
2023-01-18,LinkedIn,0
2023-01-19,LinkedIn,0
2023-01-20,LinkedIn,0
2023-01-21,LinkedIn,0
2023-01-22,LinkedIn,0
2023-01-23,LinkedIn,0
2023-01-24,LinkedIn,0
2023-01-25,LinkedIn,0
2023-01-26,LinkedIn,0
2023-01-27,LinkedIn,0
2023-01-28,LinkedIn,0
2023-01-29,LinkedIn,0
2023-01-30,LinkedIn,0
2023-01-31,LinkedIn,0
2023-02-01,LinkedIn,0
2023-02-02,LinkedIn,0
2023-02-03,LinkedIn,0
2023-02-04,LinkedIn,0
2023-02-05,LinkedIn,0
2023-02-06,LinkedIn,0
2023-02-07,LinkedIn,0
2023-02-08,LinkedIn,0
2023-02-09,LinkedIn,0
2023-02-10,LinkedIn,0
2023-02-11,LinkedIn,0
2023-02-12,LinkedIn,0
2023-02-13,LinkedIn,0
2023-02-14,LinkedIn,0
2023-02-15,LinkedIn,0
2023-02-16,LinkedIn,0
2023-02-17,LinkedIn,0
2023-02-18,LinkedIn,0
2023-02-19,LinkedIn,0
2023-02-20,LinkedIn,0
2023-02-21,LinkedIn,0
2023-02-22,LinkedIn,0
2023-02-23,LinkedIn,0
2023-02-24,LinkedIn,0
2023-02-25,LinkedIn,0
2023-02-26,LinkedIn,0
2023-02-27,LinkedIn,0
2023-02-28,LinkedIn,0
2023-03-01,LinkedIn,0
2023-03-02,LinkedIn,0
2023-03-03,LinkedIn,0
2023-03-04,LinkedIn,0
2023-03-05,LinkedIn,0
2023-03-06,LinkedIn,0
2023-03-07,LinkedIn,0
2023-03-08,LinkedIn,0
2023-03-09,LinkedIn,0
2023-03-10,LinkedIn,0
2023-03-11,LinkedIn,0
2023-03-12,LinkedIn,0
2023-03-13,LinkedIn,0
2023-03-14,LinkedIn,0
2023-03-15,LinkedIn,0
2023-03-16,LinkedIn,0
2023-03-17,LinkedIn,0
2023-03-18,LinkedIn,0
2023-03-19,LinkedIn,0
2023-03-20,LinkedIn,0
2023-03-21,LinkedIn,0
2023-03-22,LinkedIn,0
2023-03-23,LinkedIn,0
2023-03-24,LinkedIn,0
2023-03-25,LinkedIn,0
2023-03-26,LinkedIn,0
2023-03-27,LinkedIn,0
2023-03-28,LinkedIn,0
2023-03-29,LinkedIn,0
2023-03-30,LinkedIn,0
2023-03-31,LinkedIn,0
2023-04-01,LinkedIn,0
2023-04-02,LinkedIn,0
2023-04-03,LinkedIn,0
2023-04-04,LinkedIn,0
2023-04-05,LinkedIn,0
2023-04-06,LinkedIn,0
2023-04-07,LinkedIn,0
2023-04-08,LinkedIn,0
2023-04-09,LinkedIn,0
2023-04-10,LinkedIn,0
2023-04-11,LinkedIn,0
2023-04-12,LinkedIn,0
2023-04-13,LinkedIn,0
2023-04-14,LinkedIn,0
2023-04-15,LinkedIn,0
2023-04-16,LinkedIn,0
2023-04-17,LinkedIn,0
2023-04-18,LinkedIn,0
2023-04-19,LinkedIn,0
2023-04-20,LinkedIn,0
2023-04-21,LinkedIn,0
2023-04-22,LinkedIn,0
2023-04-23,LinkedIn,0
2023-04-24,LinkedIn,0
2023-04-25,LinkedIn,0
2023-04-26,LinkedIn,0
2023-04-27,LinkedIn,0
2023-04-28,LinkedIn,0
2023-04-29,LinkedIn,0
2023-04-30,LinkedIn,0
2023-05-01,LinkedIn,0
2023-05-02,LinkedIn,0
2023-05-03,LinkedIn,0
2023-05-04,LinkedIn,0
2023-05-05,LinkedIn,0
2023-05-06,LinkedIn,0
2023-05-07,LinkedIn,0
2023-05-08,LinkedIn,0
2023-05-09,LinkedIn,0
2023-05-10,LinkedIn,0
2023-05-11,LinkedIn,0
2023-05-12,LinkedIn,0
2023-05-13,LinkedIn,0
2023-05-14,LinkedIn,0
2023-05-15,LinkedIn,0
2023-05-16,LinkedIn,0
2023-05-17,LinkedIn,0
2023-05-18,LinkedIn,0
2023-05-19,LinkedIn,0
2023-05-20,LinkedIn,0
2023-05-21,LinkedIn,0
2023-05-22,LinkedIn,0
2023-05-23,LinkedIn,0
2023-05-24,LinkedIn,0
2023-05-25,LinkedIn,0
2023-05-26,LinkedIn,0
2023-05-27,LinkedIn,0
2023-05-28,LinkedIn,0
2023-05-29,LinkedIn,0
2023-05-30,LinkedIn,0
2023-05-31,LinkedIn,0
2023-06-01,LinkedIn,0
2023-06-02,LinkedIn,0
2023-06-03,LinkedIn,0
2023-06-04,LinkedIn,0
2023-06-05,LinkedIn,0
2023-06-06,LinkedIn,0
2023-06-07,LinkedIn,0
2023-06-08,LinkedIn,0
2023-06-09,LinkedIn,0
2023-06-10,LinkedIn,0
2023-06-11,LinkedIn,0
2023-06-12,LinkedIn,0
2023-06-13,LinkedIn,0
2023-06-14,LinkedIn,0
2023-06-15,LinkedIn,0
2023-06-16,LinkedIn,0
2023-06-17,LinkedIn,0
2023-06-18,LinkedIn,0
2023-06-19,LinkedIn,0
2023-06-20,LinkedIn,0
2023-06-21,LinkedIn,0
2023-06-22,LinkedIn,0
2023-06-23,LinkedIn,0
2023-06-24,LinkedIn,0
2023-06-25,LinkedIn,0
2023-06-26,LinkedIn,0
2023-06-27,LinkedIn,0
2023-06-28,LinkedIn,0
2023-06-29,LinkedIn,0
2023-06-30,LinkedIn,0
2023-07-01,LinkedIn,0
2023-07-02,LinkedIn,0
2023-07-03,LinkedIn,0
2023-07-04,LinkedIn,0
2023-07-05,LinkedIn,0
2023-07-06,LinkedIn,0
2023-07-07,LinkedIn,0
2023-07-08,LinkedIn,0
2023-07-09,LinkedIn,0
2023-07-10,LinkedIn,0
2023-07-11,LinkedIn,0
2023-07-12,LinkedIn,0
2023-07-13,LinkedIn,0
2023-07-14,LinkedIn,0
2023-07-15,LinkedIn,0
2023-07-16,LinkedIn,0
2023-07-17,LinkedIn,0
2023-07-18,LinkedIn,0
2023-07-19,LinkedIn,0
2023-07-20,LinkedIn,0
2023-07-21,LinkedIn,0
2023-07-22,LinkedIn,0
2023-07-23,LinkedIn,0
2023-07-24,LinkedIn,0
2023-07-25,LinkedIn,0
2023-07-26,LinkedIn,0
2023-07-27,LinkedIn,0
2023-07-28,LinkedIn,0
2023-07-29,LinkedIn,0
2023-07-30,LinkedIn,0
2023-07-31,LinkedIn,0
2023-08-01,LinkedIn,0
2023-08-02,LinkedIn,0
2023-08-03,LinkedIn,0
2023-08-04,LinkedIn,0
2023-08-05,LinkedIn,0
2023-08-06,LinkedIn,0
2023-08-07,LinkedIn,0
2023-08-08,LinkedIn,0
2023-08-09,LinkedIn,0
2023-08-10,LinkedIn,0
2023-08-11,LinkedIn,0
2023-08-12,LinkedIn,0
2023-08-13,LinkedIn,0
2023-08-14,LinkedIn,0
2023-08-15,LinkedIn,0
2023-08-16,LinkedIn,0
2023-08-17,LinkedIn,0
2023-08-18,LinkedIn,0
2023-08-19,LinkedIn,0
2023-08-20,LinkedIn,0
2023-08-21,LinkedIn,0
2023-08-22,LinkedIn,0
2023-08-23,LinkedIn,0
2023-08-24,LinkedIn,0
2023-08-25,LinkedIn,0
2023-08-26,LinkedIn,0
2023-08-27,LinkedIn,0
2023-08-28,LinkedIn,0
2023-08-29,LinkedIn,0
2023-08-30,LinkedIn,0
2023-08-31,LinkedIn,0
2023-09-01,LinkedIn,0
2023-09-02,LinkedIn,0
2023-09-03,LinkedIn,0
2023-09-04,LinkedIn,0
2023-09-05,LinkedIn,0
2023-09-06,LinkedIn,0
2023-09-07,LinkedIn,0
2023-09-08,LinkedIn,0
2023-09-09,LinkedIn,0
2023-09-10,LinkedIn,0
2023-09-11,LinkedIn,0
2023-09-12,LinkedIn,0
2023-09-13,LinkedIn,0
2023-09-14,LinkedIn,0
2023-09-15,LinkedIn,0
2023-09-16,LinkedIn,0
2023-09-17,LinkedIn,0
2023-09-18,LinkedIn,0
2023-09-19,LinkedIn,0
2023-09-20,LinkedIn,0
2023-09-21,LinkedIn,0
2023-09-22,LinkedIn,0
2023-09-23,LinkedIn,0
2023-09-24,LinkedIn,0
2023-09-25,LinkedIn,0
2023-09-26,LinkedIn,0
2023-09-27,LinkedIn,0
2023-09-28,LinkedIn,0
2023-09-29,LinkedIn,0
2023-09-30,LinkedIn,0
2023-10-01,LinkedIn,0
2023-10-02,LinkedIn,0
2023-10-03,LinkedIn,0
2023-10-04,LinkedIn,0
2023-10-05,LinkedIn,0
2023-10-06,LinkedIn,0
2023-10-07,LinkedIn,0
2023-10-08,LinkedIn,0
2023-10-09,LinkedIn,0
2023-10-10,LinkedIn,0
2023-10-11,LinkedIn,0
2023-10-12,LinkedIn,0
2023-10-13,LinkedIn,0
2023-10-14,LinkedIn,0
2023-10-15,LinkedIn,0
2023-10-16,LinkedIn,0
2023-10-17,LinkedIn,0
2023-10-18,LinkedIn,0
2023-10-19,LinkedIn,0
2023-10-20,LinkedIn,0
2023-10-21,LinkedIn,0
2023-10-22,LinkedIn,0
2023-10-23,LinkedIn,0
2023-10-24,LinkedIn,0
2023-10-25,LinkedIn,0
2023-10-26,LinkedIn,0
2023-10-27,LinkedIn,0
2023-10-28,LinkedIn,0
2023-10-29,LinkedIn,0
2023-10-30,LinkedIn,0
2023-10-31,LinkedIn,0
2023-11-01,LinkedIn,0
2023-11-02,LinkedIn,0
2023-11-03,LinkedIn,0
2023-11-04,LinkedIn,0
2023-11-05,LinkedIn,0
2023-11-06,LinkedIn,0
2023-11-07,LinkedIn,0
2023-11-08,LinkedIn,0
2023-11-09,LinkedIn,0
2023-11-10,LinkedIn,0
2023-11-11,LinkedIn,0
2023-11-12,LinkedIn,0
2023-11-13,LinkedIn,0
2023-11-14,LinkedIn,0
2023-11-15,LinkedIn,0
2023-11-16,LinkedIn,0
2023-11-17,LinkedIn,0
2023-11-18,LinkedIn,0
2023-11-19,LinkedIn,0
2023-11-20,LinkedIn,0
2023-11-21,LinkedIn,0
2023-11-22,LinkedIn,0
2023-11-23,LinkedIn,0
2023-11-24,LinkedIn,0
2023-11-25,LinkedIn,0
2023-11-26,LinkedIn,0
2023-11-27,LinkedIn,0
2023-11-28,LinkedIn,0
2023-11-29,LinkedIn,0
2023-11-30,LinkedIn,0
2023-12-01,LinkedIn,0
2023-12-02,LinkedIn,0
2023-12-03,LinkedIn,0
2023-12-04,LinkedIn,0
2023-12-05,LinkedIn,0
2023-12-06,LinkedIn,0
2023-12-07,LinkedIn,0
2023-12-08,LinkedIn,0
2023-12-09,LinkedIn,0
2023-12-10,LinkedIn,0
2023-12-11,LinkedIn,0
2023-12-12,LinkedIn,0
2023-12-13,LinkedIn,0
2023-12-14,LinkedIn,0
2023-12-15,LinkedIn,0
2023-12-16,LinkedIn,0
2023-12-17,LinkedIn,0
2023-12-18,LinkedIn,0
2023-12-19,LinkedIn,0
2023-12-20,LinkedIn,0
2023-12-21,LinkedIn,0
2023-12-22,LinkedIn,0
2023-12-23,LinkedIn,0
2023-12-24,LinkedIn,0
2023-12-25,LinkedIn,0
2023-12-26,LinkedIn,0
2023-12-27,LinkedIn,0
2023-12-28,LinkedIn,0
2020-06-28,WhatsApp,0
2020-06-29,WhatsApp,0
2020-06-30,WhatsApp,0
2020-07-01,WhatsApp,0
2020-07-02,WhatsApp,0
2020-07-03,WhatsApp,0
2020-07-04,WhatsApp,0
2020-07-05,WhatsApp,0
2020-07-06,WhatsApp,0
2020-07-07,WhatsApp,0
2020-07-08,WhatsApp,0
2020-07-09,WhatsApp,0
2020-07-10,WhatsApp,0
2020-07-11,WhatsApp,0
2020-07-12,WhatsApp,0
2020-07-13,WhatsApp,0
2020-07-14,WhatsApp,0
2020-07-15,WhatsApp,0
2020-07-16,WhatsApp,0
2020-07-17,WhatsApp,0
2020-07-18,WhatsApp,0
2020-07-19,WhatsApp,0
2020-07-20,WhatsApp,0
2020-07-21,WhatsApp,0
2020-07-22,WhatsApp,0
2020-07-23,WhatsApp,0
2020-07-24,WhatsApp,0
2020-07-25,WhatsApp,0
2020-07-26,WhatsApp,0
2020-07-27,WhatsApp,0
2020-07-28,WhatsApp,0
2020-07-29,WhatsApp,0
2020-07-30,WhatsApp,0
2020-07-31,WhatsApp,0
2020-08-01,WhatsApp,0
2020-08-02,WhatsApp,0
2020-08-03,WhatsApp,0
2020-08-04,WhatsApp,0
2020-08-05,WhatsApp,0
2020-08-06,WhatsApp,0
2020-08-07,WhatsApp,0
2020-08-08,WhatsApp,0
2020-08-09,WhatsApp,0
2020-08-10,WhatsApp,0
2020-08-11,WhatsApp,0
2020-08-12,WhatsApp,0
2020-08-13,WhatsApp,0
2020-08-14,WhatsApp,0
2020-08-15,WhatsApp,0
2020-08-16,WhatsApp,1
2020-08-17,WhatsApp,0
2020-08-18,WhatsApp,0
2020-08-19,WhatsApp,0
2020-08-20,WhatsApp,0
2020-08-21,WhatsApp,0
2020-08-22,WhatsApp,0
2020-08-23,WhatsApp,0
2020-08-24,WhatsApp,0
2020-08-25,WhatsApp,0
2020-08-26,WhatsApp,2
2020-08-27,WhatsApp,0
2020-08-28,WhatsApp,0
2020-08-29,WhatsApp,0
2020-08-30,WhatsApp,0
2020-08-31,WhatsApp,0
2020-09-01,WhatsApp,1
2020-09-02,WhatsApp,0
2020-09-03,WhatsApp,0
2020-09-04,WhatsApp,0
2020-09-05,WhatsApp,0
2020-09-06,WhatsApp,0
2020-09-07,WhatsApp,0
2020-09-08,WhatsApp,0
2020-09-09,WhatsApp,1
2020-09-10,WhatsApp,0
2020-09-11,WhatsApp,0
2020-09-12,WhatsApp,0
2020-09-13,WhatsApp,0
2020-09-14,WhatsApp,0
2020-09-15,WhatsApp,0
2020-09-16,WhatsApp,0
2020-09-17,WhatsApp,0
2020-09-18,WhatsApp,0
2020-09-19,WhatsApp,0
2020-09-20,WhatsApp,0
2020-09-21,WhatsApp,0
2020-09-22,WhatsApp,0
2020-09-23,WhatsApp,0
2020-09-24,WhatsApp,1
2020-09-25,WhatsApp,1
2020-09-26,WhatsApp,0
2020-09-27,WhatsApp,0
2020-09-28,WhatsApp,0
2020-09-29,WhatsApp,1
2020-09-30,WhatsApp,0
2020-10-01,WhatsApp,0
2020-10-02,WhatsApp,0
2020-10-03,WhatsApp,0
2020-10-04,WhatsApp,0
2020-10-05,WhatsApp,0
2020-10-06,WhatsApp,0
2020-10-07,WhatsApp,0
2020-10-08,WhatsApp,0
2020-10-09,WhatsApp,0
2020-10-10,WhatsApp,0
2020-10-11,WhatsApp,0
2020-10-12,WhatsApp,0
2020-10-13,WhatsApp,0
2020-10-14,WhatsApp,0
2020-10-15,WhatsApp,0
2020-10-16,WhatsApp,2
2020-10-17,WhatsApp,0
2020-10-18,WhatsApp,0
2020-10-19,WhatsApp,0
2020-10-20,WhatsApp,0
2020-10-21,WhatsApp,0
2020-10-22,WhatsApp,0
2020-10-23,WhatsApp,0
2020-10-24,WhatsApp,0
2020-10-25,WhatsApp,0
2020-10-26,WhatsApp,0
2020-10-27,WhatsApp,0
2020-10-28,WhatsApp,0
2020-10-29,WhatsApp,0
2020-10-30,WhatsApp,0
2020-10-31,WhatsApp,0
2020-11-01,WhatsApp,0
2020-11-02,WhatsApp,0
2020-11-03,WhatsApp,0
2020-11-04,WhatsApp,0
2020-11-05,WhatsApp,0
2020-11-06,WhatsApp,0
2020-11-07,WhatsApp,0
2020-11-08,WhatsApp,0
2020-11-09,WhatsApp,0
2020-11-10,WhatsApp,0
2020-11-11,WhatsApp,0
2020-11-12,WhatsApp,0
2020-11-13,WhatsApp,0
2020-11-14,WhatsApp,0
2020-11-15,WhatsApp,0
2020-11-16,WhatsApp,0
2020-11-17,WhatsApp,0
2020-11-18,WhatsApp,0
2020-11-19,WhatsApp,0
2020-11-20,WhatsApp,0
2020-11-21,WhatsApp,0
2020-11-22,WhatsApp,0
2020-11-23,WhatsApp,0
2020-11-24,WhatsApp,0
2020-11-25,WhatsApp,0
2020-11-26,WhatsApp,0
2020-11-27,WhatsApp,0
2020-11-28,WhatsApp,0
2020-11-29,WhatsApp,0
2020-11-30,WhatsApp,0
2020-12-01,WhatsApp,0
2020-12-02,WhatsApp,0
2020-12-03,WhatsApp,0
2020-12-04,WhatsApp,0
2020-12-05,WhatsApp,0
2020-12-06,WhatsApp,0
2020-12-07,WhatsApp,0
2020-12-08,WhatsApp,0
2020-12-09,WhatsApp,0
2020-12-10,WhatsApp,0
2020-12-11,WhatsApp,0
2020-12-12,WhatsApp,0
2020-12-13,WhatsApp,0
2020-12-14,WhatsApp,0
2020-12-15,WhatsApp,0
2020-12-16,WhatsApp,0
2020-12-17,WhatsApp,0
2020-12-18,WhatsApp,0
2020-12-19,WhatsApp,0
2020-12-20,WhatsApp,0
2020-12-21,WhatsApp,0
2020-12-22,WhatsApp,0
2020-12-23,WhatsApp,0
2020-12-24,WhatsApp,0
2020-12-25,WhatsApp,0
2020-12-26,WhatsApp,0
2020-12-27,WhatsApp,0
2020-12-28,WhatsApp,0
2020-12-29,WhatsApp,0
2020-12-30,WhatsApp,0
2020-12-31,WhatsApp,0
2021-01-01,WhatsApp,0
2021-01-02,WhatsApp,0
2021-01-03,WhatsApp,0
2021-01-04,WhatsApp,0
2021-01-05,WhatsApp,0
2021-01-06,WhatsApp,0
2021-01-07,WhatsApp,0
2021-01-08,WhatsApp,0
2021-01-09,WhatsApp,0
2021-01-10,WhatsApp,0
2021-01-11,WhatsApp,0
2021-01-12,WhatsApp,0
2021-01-13,WhatsApp,0
2021-01-14,WhatsApp,0
2021-01-15,WhatsApp,0
2021-01-16,WhatsApp,0
2021-01-17,WhatsApp,0
2021-01-18,WhatsApp,0
2021-01-19,WhatsApp,0
2021-01-20,WhatsApp,0
2021-01-21,WhatsApp,0
2021-01-22,WhatsApp,0
2021-01-23,WhatsApp,0
2021-01-24,WhatsApp,0
2021-01-25,WhatsApp,0
2021-01-26,WhatsApp,0
2021-01-27,WhatsApp,0
2021-01-28,WhatsApp,0
2021-01-29,WhatsApp,0
2021-01-30,WhatsApp,0
2021-01-31,WhatsApp,0
2021-02-01,WhatsApp,0
2021-02-02,WhatsApp,0
2021-02-03,WhatsApp,0
2021-02-04,WhatsApp,0
2021-02-05,WhatsApp,0
2021-02-06,WhatsApp,0
2021-02-07,WhatsApp,0
2021-02-08,WhatsApp,0
2021-02-09,WhatsApp,0
2021-02-10,WhatsApp,0
2021-02-11,WhatsApp,0
2021-02-12,WhatsApp,0
2021-02-13,WhatsApp,0
2021-02-14,WhatsApp,0
2021-02-15,WhatsApp,0
2021-02-16,WhatsApp,0
2021-02-17,WhatsApp,0
2021-02-18,WhatsApp,0
2021-02-19,WhatsApp,0
2021-02-20,WhatsApp,0
2021-02-21,WhatsApp,0
2021-02-22,WhatsApp,0
2021-02-23,WhatsApp,0
2021-02-24,WhatsApp,0
2021-02-25,WhatsApp,0
2021-02-26,WhatsApp,0
2021-02-27,WhatsApp,0
2021-02-28,WhatsApp,0
2021-03-01,WhatsApp,0
2021-03-02,WhatsApp,0
2021-03-03,WhatsApp,0
2021-03-04,WhatsApp,0
2021-03-05,WhatsApp,0
2021-03-06,WhatsApp,0
2021-03-07,WhatsApp,0
2021-03-08,WhatsApp,0
2021-03-09,WhatsApp,0
2021-03-10,WhatsApp,0
2021-03-11,WhatsApp,0
2021-03-12,WhatsApp,0
2021-03-13,WhatsApp,0
2021-03-14,WhatsApp,0
2021-03-15,WhatsApp,0
2021-03-16,WhatsApp,0
2021-03-17,WhatsApp,0
2021-03-18,WhatsApp,0
2021-03-19,WhatsApp,0
2021-03-20,WhatsApp,0
2021-03-21,WhatsApp,0
2021-03-22,WhatsApp,0
2021-03-23,WhatsApp,0
2021-03-24,WhatsApp,0
2021-03-25,WhatsApp,0
2021-03-26,WhatsApp,0
2021-03-27,WhatsApp,0
2021-03-28,WhatsApp,0
2021-03-29,WhatsApp,0
2021-03-30,WhatsApp,0
2021-03-31,WhatsApp,0
2021-04-01,WhatsApp,0
2021-04-02,WhatsApp,0
2021-04-03,WhatsApp,0
2021-04-04,WhatsApp,0
2021-04-05,WhatsApp,0
2021-04-06,WhatsApp,0
2021-04-07,WhatsApp,0
2021-04-08,WhatsApp,0
2021-04-09,WhatsApp,0
2021-04-10,WhatsApp,0
2021-04-11,WhatsApp,0
2021-04-12,WhatsApp,0
2021-04-13,WhatsApp,0
2021-04-14,WhatsApp,0
2021-04-15,WhatsApp,0
2021-04-16,WhatsApp,0
2021-04-17,WhatsApp,0
2021-04-18,WhatsApp,0
2021-04-19,WhatsApp,0
2021-04-20,WhatsApp,0
2021-04-21,WhatsApp,0
2021-04-22,WhatsApp,0
2021-04-23,WhatsApp,0
2021-04-24,WhatsApp,0
2021-04-25,WhatsApp,0
2021-04-26,WhatsApp,0
2021-04-27,WhatsApp,0
2021-04-28,WhatsApp,0
2021-04-29,WhatsApp,0
2021-04-30,WhatsApp,0
2021-05-01,WhatsApp,0
2021-05-02,WhatsApp,0
2021-05-03,WhatsApp,0
2021-05-04,WhatsApp,0
2021-05-05,WhatsApp,0
2021-05-06,WhatsApp,0
2021-05-07,WhatsApp,0
2021-05-08,WhatsApp,0
2021-05-09,WhatsApp,0
2021-05-10,WhatsApp,0
2021-05-11,WhatsApp,0
2021-05-12,WhatsApp,0
2021-05-13,WhatsApp,0
2021-05-14,WhatsApp,0
2021-05-15,WhatsApp,0
2021-05-16,WhatsApp,0
2021-05-17,WhatsApp,0
2021-05-18,WhatsApp,0
2021-05-19,WhatsApp,0
2021-05-20,WhatsApp,0
2021-05-21,WhatsApp,0
2021-05-22,WhatsApp,0
2021-05-23,WhatsApp,0
2021-05-24,WhatsApp,0
2021-05-25,WhatsApp,0
2021-05-26,WhatsApp,0
2021-05-27,WhatsApp,0
2021-05-28,WhatsApp,0
2021-05-29,WhatsApp,0
2021-05-30,WhatsApp,0
2021-05-31,WhatsApp,0
2021-06-01,WhatsApp,0
2021-06-02,WhatsApp,0
2021-06-03,WhatsApp,0
2021-06-04,WhatsApp,0
2021-06-05,WhatsApp,0
2021-06-06,WhatsApp,0
2021-06-07,WhatsApp,0
2021-06-08,WhatsApp,0
2021-06-09,WhatsApp,0
2021-06-10,WhatsApp,0
2021-06-11,WhatsApp,0
2021-06-12,WhatsApp,0
2021-06-13,WhatsApp,0
2021-06-14,WhatsApp,0
2021-06-15,WhatsApp,0
2021-06-16,WhatsApp,0
2021-06-17,WhatsApp,0
2021-06-18,WhatsApp,0
2021-06-19,WhatsApp,0
2021-06-20,WhatsApp,0
2021-06-21,WhatsApp,1
2021-06-22,WhatsApp,0
2021-06-23,WhatsApp,0
2021-06-24,WhatsApp,0
2021-06-25,WhatsApp,0
2021-06-26,WhatsApp,0
2021-06-27,WhatsApp,0
2021-06-28,WhatsApp,0
2021-06-29,WhatsApp,0
2021-06-30,WhatsApp,0
2021-07-01,WhatsApp,0
2021-07-02,WhatsApp,1
2021-07-03,WhatsApp,0
2021-07-04,WhatsApp,0
2021-07-05,WhatsApp,0
2021-07-06,WhatsApp,0
2021-07-07,WhatsApp,0
2021-07-08,WhatsApp,0
2021-07-09,WhatsApp,0
2021-07-10,WhatsApp,0
2021-07-11,WhatsApp,0
2021-07-12,WhatsApp,0
2021-07-13,WhatsApp,0
2021-07-14,WhatsApp,0
2021-07-15,WhatsApp,0
2021-07-16,WhatsApp,0
2021-07-17,WhatsApp,0
2021-07-18,WhatsApp,0
2021-07-19,WhatsApp,0
2021-07-20,WhatsApp,0
2021-07-21,WhatsApp,0
2021-07-22,WhatsApp,0
2021-07-23,WhatsApp,0
2021-07-24,WhatsApp,0
2021-07-25,WhatsApp,0
2021-07-26,WhatsApp,0
2021-07-27,WhatsApp,0
2021-07-28,WhatsApp,0
2021-07-29,WhatsApp,0
2021-07-30,WhatsApp,0
2021-07-31,WhatsApp,0
2021-08-01,WhatsApp,0
2021-08-02,WhatsApp,0
2021-08-03,WhatsApp,0
2021-08-04,WhatsApp,0
2021-08-05,WhatsApp,0
2021-08-06,WhatsApp,0
2021-08-07,WhatsApp,0
2021-08-08,WhatsApp,0
2021-08-09,WhatsApp,0
2021-08-10,WhatsApp,0
2021-08-11,WhatsApp,0
2021-08-12,WhatsApp,0
2021-08-13,WhatsApp,0
2021-08-14,WhatsApp,0
2021-08-15,WhatsApp,0
2021-08-16,WhatsApp,0
2021-08-17,WhatsApp,0
2021-08-18,WhatsApp,0
2021-08-19,WhatsApp,0
2021-08-20,WhatsApp,0
2021-08-21,WhatsApp,0
2021-08-22,WhatsApp,0
2021-08-23,WhatsApp,0
2021-08-24,WhatsApp,0
2021-08-25,WhatsApp,0
2021-08-26,WhatsApp,0
2021-08-27,WhatsApp,0
2021-08-28,WhatsApp,0
2021-08-29,WhatsApp,0
2021-08-30,WhatsApp,0
2021-08-31,WhatsApp,0
2021-09-01,WhatsApp,0
2021-09-02,WhatsApp,0
2021-09-03,WhatsApp,0
2021-09-04,WhatsApp,0
2021-09-05,WhatsApp,0
2021-09-06,WhatsApp,0
2021-09-07,WhatsApp,0
2021-09-08,WhatsApp,0
2021-09-09,WhatsApp,0
2021-09-10,WhatsApp,0
2021-09-11,WhatsApp,0
2021-09-12,WhatsApp,0
2021-09-13,WhatsApp,0
2021-09-14,WhatsApp,0
2021-09-15,WhatsApp,0
2021-09-16,WhatsApp,0
2021-09-17,WhatsApp,0
2021-09-18,WhatsApp,0
2021-09-19,WhatsApp,0
2021-09-20,WhatsApp,0
2021-09-21,WhatsApp,0
2021-09-22,WhatsApp,0
2021-09-23,WhatsApp,0
2021-09-24,WhatsApp,0
2021-09-25,WhatsApp,0
2021-09-26,WhatsApp,0
2021-09-27,WhatsApp,0
2021-09-28,WhatsApp,0
2021-09-29,WhatsApp,0
2021-09-30,WhatsApp,0
2021-10-01,WhatsApp,0
2021-10-02,WhatsApp,0
2021-10-03,WhatsApp,0
2021-10-04,WhatsApp,0
2021-10-05,WhatsApp,0
2021-10-06,WhatsApp,0
2021-10-07,WhatsApp,0
2021-10-08,WhatsApp,0
2021-10-09,WhatsApp,0
2021-10-10,WhatsApp,0
2021-10-11,WhatsApp,0
2021-10-12,WhatsApp,0
2021-10-13,WhatsApp,0
2021-10-14,WhatsApp,0
2021-10-15,WhatsApp,0
2021-10-16,WhatsApp,0
2021-10-17,WhatsApp,0
2021-10-18,WhatsApp,1
2021-10-19,WhatsApp,0
2021-10-20,WhatsApp,0
2021-10-21,WhatsApp,0
2021-10-22,WhatsApp,0
2021-10-23,WhatsApp,0
2021-10-24,WhatsApp,0
2021-10-25,WhatsApp,0
2021-10-26,WhatsApp,0
2021-10-27,WhatsApp,0
2021-10-28,WhatsApp,0
2021-10-29,WhatsApp,0
2021-10-30,WhatsApp,0
2021-10-31,WhatsApp,0
2021-11-01,WhatsApp,0
2021-11-02,WhatsApp,0
2021-11-03,WhatsApp,0
2021-11-04,WhatsApp,0
2021-11-05,WhatsApp,0
2021-11-06,WhatsApp,0
2021-11-07,WhatsApp,0
2021-11-08,WhatsApp,0
2021-11-09,WhatsApp,0
2021-11-10,WhatsApp,0
2021-11-11,WhatsApp,0
2021-11-12,WhatsApp,0
2021-11-13,WhatsApp,0
2021-11-14,WhatsApp,0
2021-11-15,WhatsApp,0
2021-11-16,WhatsApp,0
2021-11-17,WhatsApp,0
2021-11-18,WhatsApp,0
2021-11-19,WhatsApp,0
